Eind,Bloemendaalse polder,De Dintel,De Halse Vliet,Den Biggelaar,Endekweek,Geluk,Goudbloem,Haagse Beemden,Heerjansland/Zellebergen,Hoge Vucht,Hogediep,Laakdijk/Schuivenoord,Leurschans,Oude Prinslandse Polder,Rooskensdonk/Kraaiennest,Tonnekreek,Triangelpolder/Kruisland,Visvliet,Vuchtpolder,Westpolder,Willemspolder,Zonzeel,Zwartenbergse polder
2018-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15,10.0797,10.7734,11.8756,10.3106,9.4984,10.8058,10.3754,13.5033,11.1012,12.9252,11.8128,11.5732,12.0171,11.3008,11.71,11.1367,11.3189,11.7109,12.5723,11.3923,10.8084,11.0992,10.9319
2018-01-16,3.0397,3.1763,3.5858,3.0898,2.8651,2.9413,2.8758,4.6996,2.8756,4.5957,2.2845,4.144,2.116,2.4869,3.5453,3.5958,3.285,2.6392,3.9693,3.5617,2.6885,4.604,3.2785
2018-01-17,1.2307,1.3168,1.6699,0.8011,1.5474,0.8411,1.8244,1.8583,1.4972,2.158,1.3631,1.2474,1.5765,1.0842,0.9223,1.3319,1.5211,0.8313,1.7471,1.732,0.9333,1.1261,1.3155
2018-01-18,5.9977,6.0389,6.4224,6.9088,6.1679,6.2674,6.7871,7.2968,7.7061,7.3069,6.9242,7.4752,7.2408,6.7572,7.6586,6.3157,8.0924,6.6485,7.9464,6.7918,6.2234,7.1896,6.1082
2018-01-19,6.487,7.4319,6.4145,7.858,4.9929,7.2247,5.1097,8.0571,5.0677,8.8565,5.355,8.3417,5.1978,5.2981,9.6783,8.0935,5.428,5.8125,10.6062,5.6778,6.4289,6.8178,6.5385
2018-01-20,2.5374,2.6987,3.0878,2.4765,2.1275,2.8597,2.5782,3.2326,3.1792,3.2473,2.6061,2.3214,2.9073,3.2276,3.0439,2.6542,3.2587,2.7553,2.7591,2.3841,3.1338,2.2815,3.122
2018-01-21,4.5601,4.9224,4.2836,4.221,4.1253,4.7236,4.6798,4.6188,5.1432,4.5791,5.1475,4.5282,5.0766,4.7109,4.4269,4.9714,4.8809,4.6938,4.7234,4.6015,4.6454,4.5236,4.2744
2018-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,0.7847,0.7216,1.2879,0.9490000000000001,0.9788,0.6161,0.9912,1.5232,0.9722,1.5619999999999998,0.6689,0.8583,0.9161,0.9471,1.2648,0.5487,0.7872,0.6908,1.5930000000000002,1.2206,0.7441,0.4456,1.2034
2018-01-24,3.8572,3.6808,2.5666,3.4579,2.2823,3.5055,2.5918,2.2068,2.7855,1.8475,3.261,2.7133,2.8478,3.0264,2.5047,4.1530000000000005,2.4347,3.1731,1.9789,2.5271,3.3782,3.7165,2.8816
2018-01-25,0.7004,0.4882,1.15,0.8357,0.6842,0.4199,0.6453,1.3980000000000001,0.5743,1.3647,0.3721,1.0368,0.27399999999999997,0.3801,0.9958,0.5529,0.3662,0.3454,1.32,0.9352,0.3949,0.8170000000000001,1.0075
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-27,2.0428,1.8295,1.9106,2.0027,1.6795,1.4771,1.6653,1.9373,1.6524,1.8132,1.3726,2.0845,1.2929,1.5195,2.0344,2.133,1.1937,1.3734,2.0762,1.845,1.6554,2.2249,1.8939
2018-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,3.4928,2.9727,4.8161,4.0654,3.615,2.5469999999999997,3.655,4.4461,3.4062,4.6309,2.109,4.0924,2.3101,2.6786,4.2373,3.2087,2.5429,2.2328,4.6138,4.5762,2.8384,3.5105,4.5405
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,6.4847,6.1174,8.1103,7.8217,6.71,5.2518,7.0334,9.3163,6.8316,9.4903,4.8558,9.4798,5.1941,5.8558,8.9547,6.8805,5.5039,5.7214,10.045,7.8072,5.9331,8.1796,8.1182
2018-02-01,4.6729,5.7115,3.9026,4.1973,3.1411,5.1962,2.5869999999999997,3.4638,2.2478,2.7692,3.167,4.0360000000000005,1.893,3.1323,3.1424,6.4664,1.5185,3.9324,3.1065,3.8255,4.9256,4.6483,4.5188
2018-02-02,7.7591,7.2795,8.0577,8.6069,8.1236,10.9262,7.8536,8.4697,8.8272,9.0708,12.4677,9.4248,12.1293,10.2627,7.9924,7.6491,11.6843,12.298,9.6125,8.7907,8.9162,8.4304,8.5071
2018-02-03,1.896,2.0317,0.9356,0.778,1.791,1.5688,2.2716,0.235,2.4468,0.4075,2.5537,0.6984,2.7334,2.3455,0.201,2.0094,2.5435,2.0201,0.425,1.7485,2.1474,0.8691,0.8651
2018-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.0555,0.0,0.0,0.0,0.0,0.1007,0.0,0.0331,0.0107,0.0,0.0,0.0,0.0856,0.0,0.0,0.0096,0.0,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,2.1393,1.0187,1.2735,1.5095,1.8088,0.8079999999999999,2.1448,0.425,1.1507,0.1808,0.6767,0.2576,0.9049,0.8934,0.4082,1.276,0.8303,0.7911,0.1967,1.6435,0.9414,0.4933,1.6589
2018-02-10,1.7667,1.9062,1.8383,1.6401,1.5161,1.8001,1.5886,1.8073,1.6898,2.0486,1.6938,1.7486,1.693,1.6543,1.6681,1.9939,1.4967,1.7103,1.8054,1.7197,1.8607,1.8558,1.7411
2018-02-11,4.8385,5.0760000000000005,4.1124,5.0921,3.4219,3.8416,3.4160000000000004,4.5856,2.6322,4.3375,2.5019,5.3773,2.3799,2.9106,4.9775,5.4889,2.2273,2.9245,4.5019,4.223,4.0248,6.1577,4.2597
2018-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0077,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14,0.5646,0.8233,0.3189,0.3413,0.3695,1.0015,0.5382,0.2741,0.7104,0.2283,1.2482,0.2034,1.1446,0.883,0.2559,0.7757,0.8982,1.0816,0.2044,0.3698,0.8369,0.2443,0.3413
2018-02-15,5.3671,5.3444,4.8672,5.2113,4.5008,5.2833,5.0258,5.0608,5.3098,4.967,5.1498,5.3962,5.2804,5.3077,4.9594,5.5921,5.1066,5.3721,5.2093,4.8258,5.4424,5.3999,5.0412
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-19,0.526,0.1696,1.0446,0.9475,0.7287,0.0756,0.4909,0.9249,0.188,0.9198,0.0024,0.7277,0.0,0.1224,0.8974,0.2292,0.0335,0.0003,0.7886,1.0741,0.1835,0.7738,1.0643
2018-02-20,0.0001,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-26,0.0002,0.0,0.0395,0.0338,0.0252,0.0,0.0052,0.0,0.0017,0.0,0.0025,0.0505,0.0,0.0,0.0237,0.0,0.0,0.0,0.0,0.0421,0.0,0.0597,0.0594
2018-02-27,0.0082,0.0,0.0,0.0,0.0015,0.0,0.0334,0.0,0.037000000000000005,0.0,0.0,0.0,0.0,0.0007,0.0,0.0002,0.0373,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02,2.4867,2.4924,2.4387,2.3503,2.1792,2.3703,2.3275,2.7945,2.346,2.9299,1.6965,2.6778,1.7019,2.2829,2.5983,2.5679,1.9878,1.9319,2.9288,2.3433,2.4983,2.4893,2.319
2018-03-03,1.0712,1.2292,0.9997,1.0357,0.9079,1.1297,1.0186,1.0777,1.1021,0.9888,0.8187,0.9283,0.8686,1.1326,1.0144,1.2185,1.0102,0.975,0.9878,0.9389,1.2147,0.9689,1.015
2018-03-04,4.1565,4.798,3.7731,3.7697,3.7288,4.3483,4.4074,4.3931,4.7112,4.7537,5.2829,4.3754,5.0139,4.3819,3.9405,5.1615,4.7075,4.573,4.7742,3.8143,4.5022,4.0984,3.8395
2018-03-05,0.21899999999999997,0.1192,0.0095,0.1868,0.0843,0.1355,0.1228,0.0,0.223,0.0,0.2172,0.0448,0.0926,0.0985,0.0003,0.1259,0.1948,0.1247,0.0,0.0216,0.1229,0.2096,0.0444
2018-03-06,0.0021,0.0967,0.044000000000000004,0.0218,0.0015,0.1962,0.0057,0.0246,0.0158,0.0026,0.1411,0.003,0.2198,0.1142,0.0282,0.0405,0.13,0.2324,0.0167,0.0342,0.1117,0.0073,0.0541
2018-03-07,1.7934,2.0274,4.0324,2.1309,1.2188,1.8114,1.2033,6.6755,1.736,5.7279,1.4001,5.04,1.8248,1.4685,5.5038,2.2729,2.1394,1.4047,7.0536,2.3112,1.7994,2.7260000000000004,2.5942
2018-03-08,3.3022,4.4269,2.9986,2.7912,2.9196,5.1053,3.1004,3.4779,3.728,3.839,5.6279,3.2316,5.0308,4.0126,3.0749,4.2878,3.4805,5.2042,3.7195,2.9863,4.315,2.9405,2.7711
2018-03-09,4.9001,5.1239,5.3749,5.0251,4.3402,4.9828,4.8846,5.3499,4.8146,5.2674,4.7002,5.1545,4.8934,4.9884,5.2703,5.4606,4.5133,4.8924,5.2301,5.1038,5.2004,5.1642,5.1999
2018-03-10,2.4962,3.3968,2.195,2.3204,2.1917,3.0439,2.7376,2.0359,3.2039,1.8967,2.4767,2.1743,2.8456,3.5478,2.1091,3.2157,3.5414,2.8509,1.9795,2.2989,3.4512,2.3381,2.4177
2018-03-11,6.6714,10.969000000000001,5.4769,5.7832,5.3567,13.1602,7.1356,7.8743,9.5378,8.5042,13.3191,8.0415,14.5963,12.9693,7.016,9.1444,13.6692,13.2384,8.8833,5.3439,13.1786,7.3933,5.4803
2018-03-12,4.1921,4.8129,8.5655,5.834,4.4429,3.9698,4.0516,10.3666,3.1886,8.9082,2.6083,7.5448,3.7165,5.2136,8.193,4.8678,4.4343,3.4451,9.7875,6.8247,5.8968,7.2957,6.8549
2018-03-13,5.4078,6.831,5.409,5.5356,4.993,7.0483,5.5215,6.1932,6.7807,6.608,6.0137,5.9556,6.7471,7.4109,6.1276,6.2619,7.5769,6.3963,6.7983,5.6796,8.1067,6.5310000000000015,5.1596
2018-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-15,7.955,7.2647,8.5384,8.8098,7.1155,5.8238,7.6446,8.5958,7.4996,8.2383,6.1898,8.1905,6.2552,6.6709,8.7731,7.9584,6.8713,5.4419,8.3318,8.1946,6.8841,8.3108,8.6853
2018-03-16,1.0641,0.4825,1.3038,1.7952,0.846,0.7056,1.199,0.5473,0.353,0.2769,0.8223,1.4369999999999998,0.2937,0.3661,1.2062,0.8446,0.4353,0.6516,0.609,1.1434,0.4920000000000001,2.5269999999999997,1.6016
2018-03-17,2.349,1.6898,3.8468,3.7149,1.3984,1.5426,1.367,4.4158,1.551,4.5045,2.7306,3.6558,3.0982,1.5365,4.2354,2.3068,3.1131,1.8497,4.0897,2.1424,1.4012,3.3765,3.7838
2018-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-19,0.0,0.0009,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0003,0.0,0.0,0.0,0.0,0.0
2018-03-20,0.0,0.002,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0001,0.0,0.0046,0.0033,0.0032,0.0106,0.0,0.0,0.0012,0.0041,0.0068,0.0,0.0103,0.0005,0.0
2018-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-22,4.487,5.1902,5.3063,4.6094,4.1671,3.5454,4.896,4.7066,5.2487,4.3046,4.6235,3.9063,3.8806,4.2646,5.069,5.4713,3.8666,3.4242,4.0434,4.6023,4.3396,4.0858,4.8748
2018-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,1.1495,1.3553,1.4214,1.3895,1.1176,1.39,1.1641,1.8171,1.23,1.986,1.6058,1.7192,1.6395,1.2903,1.5074,1.3974,1.5449,1.6008,1.9343,1.252,1.2532,1.6035,1.3846
2018-03-28,11.8534,11.6876,11.2071,11.9687,10.2797,11.1778,11.714,11.7312,11.931,11.7796,11.2374,12.9982,10.8126,10.552999999999999,11.4679,12.2002,10.3093,10.4778,12.7763,10.914000000000001,10.6826,13.7053,11.4957
2018-03-29,1.3683,1.5554,0.9748,1.1894,1.0486,1.5144,1.2790000000000001,0.7931,1.5624,0.9184,1.1559,1.0005,1.3499,1.5925,1.0293,1.5174,1.4649,1.4133,0.7269,1.1033,1.5749,0.9921,1.157
2018-03-30,5.8901,6.6568,4.0529,4.6089,4.8375,5.6088,5.9533,4.1622,5.9564,4.2248,5.9424,4.3302,6.104,5.6467,4.35,7.0757,5.608,5.7357,4.2565,4.4903,6.0108,4.5139,4.4618
2018-03-31,5.6717,6.2929999999999975,11.5208,6.4409,5.9794,4.0479,6.5641,13.8773,6.2101,13.1231,4.5365,9.9669,4.1667,5.8699,12.5594,5.7652,5.3818,3.693,12.5705,8.7051,5.7885,6.2439,7.7764
2018-04-01,3.4292,4.7996,4.7298,3.4855,3.0681,4.9882,2.9703,2.7413,1.9114,1.8069,6.7288,2.5479,4.0412,3.2529,3.6002,4.7889,1.6098,4.8767,1.5447,4.1072,4.1519,2.6322,4.7815
2018-04-02,1.3966,1.7142,1.321,1.4681,1.1252,1.8947,1.3755,1.1917,1.558,0.9490000000000001,1.9302,1.2287,1.8692,1.6612,1.2997,1.662,1.6038,1.8393,1.0131,1.3025,1.6983,1.364,1.4064
2018-04-03,2.9445,4.806,2.2828,4.0837,3.234,5.195,3.0980000000000003,1.4997,3.0626,1.4604,5.0475,2.0764,4.8396,4.543,1.9953,4.5053,3.9022,4.6899,1.3962,2.715,5.2549,4.5189,3.4741
2018-04-04,5.412999999999999,2.9902,4.0493,4.3216,4.399,1.1826,4.7034,6.5495,5.0169999999999995,6.2135,1.0939,6.2225,1.2894,1.9544,5.806,4.2026,2.2473,1.1379,6.2532,4.0269,1.7227,5.01,4.3787
2018-04-05,0.8257,0.7241,1.5321,1.3021,0.9491,0.5416,0.9990000000000001,1.8443,0.8640000000000001,2.3137,0.3686,1.9823,0.5816,0.6667,2.136,0.8524,0.8246,0.3638,2.1371,1.2404,0.5885,1.6035,1.4296
2018-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0851,0.0,0.0208,0.0001,0.0,0.0,0.0,0.0265,0.0,0.0,0.0,0.0,0.0
2018-04-09,0.4053,0.6191,0.19899999999999998,0.3262,0.4207,1.2449,0.4274,0.2316,0.4746,0.1146,1.6236,0.1871,1.3121,0.5783,0.2402,0.5334,0.4818,1.472,0.1375,0.3231,0.5791,0.2085,0.3011
2018-04-10,14.7751,14.4943,12.3467,15.0843,12.2571,11.8339,12.6343,12.745999999999999,13.4972,13.2402,7.9227,19.0013,8.2301,12.9189,13.7619,15.8378,10.0106,9.0975,14.9122,12.5968,13.7165,19.637,12.8917
2018-04-11,6.7616,8.8183,4.5908,5.4857,4.0134,10.1461,4.8172,3.3883,5.8629999999999995,2.9001,10.1441,2.3574,7.9528,7.4569,3.458,9.4018,6.1972,9.7234,2.2687,3.741,8.1331,2.4049,5.7193
2018-04-12,0.4346,0.4643,0.4056,0.409,0.4129,0.4456,0.4184,0.4254,0.4205,0.3693,0.2683,0.3905,0.4189,0.4595,0.3953,0.5954,0.5857,0.4216,0.3782,0.4824,0.4166,0.4505,0.3929
2018-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-14,5.6269,7.7184,5.3815,5.4927,4.8668,4.9325,5.7263,7.5037,8.4136,8.8913,6.4270000000000005,7.4489,5.7945,7.1437,7.3071,7.22,7.5012,5.2197,8.7553,5.2054,7.3815,6.6589,5.2933
2018-04-15,4.2796,5.5265,1.6928,2.5195,2.3368,5.3334,3.5131,1.085,4.5429,1.0412,5.0769,1.5155,6.1367,5.8278,1.3056,5.7697,5.167999999999998,5.5325,1.1701,1.9402,5.9301,2.1733,2.1504
2018-04-16,0.0623,0.0226,0.1167,0.1177,0.0866,0.0914,0.0716,0.0413,0.0373,0.0263,0.1486,0.0375,0.1043,0.0269,0.0377,0.0243,0.0275,0.1184,0.0144,0.1188,0.0328,0.0896,0.1314
2018-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-18,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-19,0.0303,0.102,0.1139,0.0093,0.0165,0.036000000000000004,0.0005,0.08800000000000001,0.0089,0.0577,0.0,0.0193,0.0,0.0457,0.0165,0.0038,0.0,0.0,0.0,0.025,0.2634,0.001,0.068
2018-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22,0.4325,0.0372,0.7128,1.0713,0.9163,0.0726,1.9686,0.9566,0.5435,1.3758,0.0828,0.8086,0.1564,0.0416,0.6375,0.0461,0.0965,0.2017,1.0038,0.7756,0.0239,1.2716,1.1001
2018-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24,0.2288,0.2064,0.3665,0.2509,0.2972,0.1995,0.2665,0.4777,0.2872,0.433,0.1647,0.3004,0.1493,0.1954,0.3615,0.1798,0.2712,0.1438,0.4593,0.3754,0.1748,0.1918,0.3194
2018-04-25,0.2216,0.5704,0.0311,0.1931,0.0519,0.7538,0.0866,0.1261,0.1391,0.1985,0.2214,0.1149,0.1572,0.2129,0.0051,0.5062,0.1911,0.3621,0.0832,0.0709,0.4292,0.3034,0.0367
2018-04-26,3.5182,2.5184,4.5678,5.5526,2.2197,1.3776,2.2116,4.5903,1.4304,5.2967,0.6916,7.3167,0.5243,2.0278,7.853,2.6395,0.6632,2.1597,7.1994,2.2466,2.0519,5.0928,5.0896
2018-04-27,0.4644,0.718,0.6645,0.5499,0.4569,0.6767,0.3911,0.5812,0.5184,0.4951,0.6678,0.5049,0.6387,0.6318,0.6309,0.7471,0.5896,0.7026,0.4039,0.6237,0.764,0.5147,0.634
2018-04-28,0.1035,0.1313,0.1699,0.1214,0.1136,0.2697,0.0727,0.1554,0.0772,0.1422,0.2187,0.1511,0.135,0.0642,0.1549,0.1122,0.0274,0.255,0.1193,0.1808,0.1013,0.095,0.20800000000000002
2018-04-29,20.3908,17.9092,24.371,22.3383,21.6337,14.2662,21.9845,24.3584,19.1406,26.1717,13.4846,23.2897,14.3556,15.5881,22.9322,19.7814,15.8434,14.1755,24.9536,24.6943,15.7519,22.3036,24.3877
2018-04-30,27.0007,27.1177,36.5584,35.2231,27.0119,27.4569,27.6376,32.6896,25.3474,31.32800000000001,26.7449,34.6511,28.2271,26.1924,34.4574,27.6198,26.5052,28.018,32.6929,32.4463,26.4431,37.1629,35.6248
2018-05-01,7.5207,9.5476,10.3981,9.8388,8.8268,10.0194,9.5852,9.5194,9.915,9.2694,9.6246,9.7589,9.6476,9.8587,9.8992,8.6046,9.479,10.0251,9.3522,10.03,9.6551,9.7174,10.6212
2018-05-02,0.4567,0.2382,0.6887,0.716,0.529,0.2955,0.3841,0.5605,0.2642,0.4707,0.4987,0.6191,0.3837,0.2157,0.6193,0.2867,0.2366,0.3293,0.4846,0.6727,0.2227,0.6143,0.7034
2018-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-05,0.0079,0.079,0.0254,0.0004,0.0052,0.0288,0.0,0.0,0.0155,0.0,0.0,0.0,0.0,0.0258,0.0,0.0012,0.0,0.0,0.0,0.009000000000000001,0.45,0.0,0.0326
2018-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10,0.0192,0.0,0.1407,0.1068,0.0247,0.0,0.0077,0.3742,0.0,0.4879,0.0,0.4824,0.0,0.0,0.2972,0.0008,0.0,0.0,0.4824,0.0502,0.0,0.3559,0.0884
2018-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
